word,synset
trap,bunker.n.01
trap,trap.n.03
trap,trap.n.06
trapping,caparison.n.01
trash,rubbish.n.01
trash,trash.n.02
trash,folderol.n.01
trash,trash.v.01
trash,pan.v.03
trash,methamphetamine.n.01
trashy,brassy.s.02
trauma,injury.n.01
travail,labor.v.02
travail,parturiency.n.01
travail,effort.n.02
travel,travel.v.03
travel,travel.v.02
travel,travel.v.01
traveled,traveled.s.02
travelled,traveled.s.02
tread,step.v.02
tread,pace.n.04
tread,tread.v.02
treason,treachery.n.02
treasure,prize.v.01
treasure,care_for.v.02
treasure,gem.n.01
treasured,cherished.s.01
treat,cover.v.05
treat,treat.v.01
treat,dainty.n.01
treatment,discussion.n.01
treaty,treaty.n.01
treble,double.s.01
treble,triple.v.01
tree,corner.v.02
tremor,tremor.n.01
tremor,tremor.v.01
trench,trench.n.02
trench,trench.v.05
trend,vogue.n.01
trend,tendency.n.04
trend,drift.n.05
trend,swerve.v.01
trend,course.n.03
trey,trey.n.02
trey,three.n.01
triad,trio.n.04
triad,trio.n.05
triad,three.n.01
tribe,kin.n.02
tribe,tribe.n.01
tribunal,court.n.01
tributary,feeder.n.03
tributary,conducive.s.01
tribute,tribute.n.01
trick,whoremaster.n.01
trick,antic.n.01
trick,flim-flam.v.01
trick,magic_trick.n.01
trickle,drip.n.01
trickle,trickle.v.01
tricky,catchy.s.01
tricky,crafty.s.01
trig,clean-cut.s.01
trigger,trip.v.04
trigger,trigger.n.03
trillion,million.n.02
trim,clean-cut.s.01
trim,spare.s.01
trim,tailored.s.01
trim,shave.v.02
trim,trim.n.04
trim,trimming.n.02
trim,trim.v.06
trim,reduce.v.01
trim,snip.v.02
trimmed,trimmed.a.01
trimming,trimming.n.02
trimming,trim.n.04
trinket,bangle.n.02
trio,three.n.01
trio,trio.n.04
trio,trio.n.05
trip,travel.v.03
trip,trip.n.07
trip,slip.n.07
trip,trip.v.04
triple,trio.n.04
triple,triple.v.01
triplet,three.n.01
triplet,trio.n.04
tripping,light.s.11
tripping,lilting.s.01
triton,newt.n.01
triumph,gloat.v.01
triumph,exuberate.v.01
triumphant,triumphant.s.02
trivial,superficial.s.03
trivial,fiddling.s.01
troll,round.n.11
troll,troll.n.04
trolley,streetcar.n.01
trolling,troll.n.04
troop,parade.v.02
troop,troop.n.04
trophy,trophy.n.02
tropic,tropical.s.01
tropical,tropical.s.01
trot,trot.v.01
trot,jog.n.02
trot,pony.n.03
trouble,disturb.v.01
trouble,fuss.n.02
trouble,trouble_oneself.v.01
trouble,trouble.v.02
trouble,perturb.v.01
trouble,trouble.v.05
trouble,trouble.n.01
trouble,worry.n.02
troubled,disruptive.s.01
trough,public_treasury.n.01
trough,gutter.n.01
trough,manger.n.01
trough,bowl.n.02
troupe,company.n.04
trouser,trouser.n.01
trucking,hauling.n.01
true,dependable.s.02
true,true.r.01
true,true.s.12
true,truthful.a.01
true,true.s.10
truly,rightfully.r.01
truly,sincerely.r.01
trump,trump.v.03
trump,cornet.n.01
trump,outdo.v.02
trumpet,cornet.n.01
truncated,abbreviated.s.02
truncation,shortness.n.03
trunk,torso.n.01
trunks,short_pants.n.01
truss,tie_down.v.01
trust,trust.v.01
trust,trust.n.04
trust,faith.n.02
trust,believe.v.03
trust,entrust.v.01
trust,hope.v.01
trust,confidence.n.04
trusted,sure.s.06
trustee,regent.n.01
trustworthy,trustworthy.a.01
trusty,trustworthy.a.01
truth,accuracy.n.01
truthful,truthful.a.01
try,try.v.01
try,judge.v.05
try,hear.v.03
try,sample.v.01
try,try.v.08
try,try.v.07
try,test.v.01
try,attempt.n.01
tub,bathtub.n.01
tub,tub.n.02
tuck,gather.v.05
tucker,exhaust.v.01
tug,lug.v.01
tug,tugboat.n.01
tug,tug.n.01
tug,tug.v.02
tumble,topple.v.02
tumble,crumble.v.01
tumble,catch_on.v.01
tumble,spill.n.04
tumbler,roller.n.07
tummy,stomach.n.01
tummy,pot.n.07
tumor,tumor.n.01
tune,tune.n.01
tuner,radio_receiver.n.01
tungsten,tungsten.n.01
tunic,tunic.n.01
tunica,tunic.n.01
turbulent,disruptive.s.01
turf,turf.n.01
turkey,joker.n.02
turmoil,agitation.n.04
turn,go.n.01
turn,turn.n.09
turn,turn.n.03
turn,become.v.02
turn,sour.v.01
turn,bend.n.01
turn,turn.n.04
turn,twist.v.10
turn,turn.v.08
turn,plow.v.01
turn,turn.v.07
turn,act.n.04
turn,flex.v.05
turn,turn.n.02
turned,off.s.04
turning,turn.n.02
turnkey,prison_guard.n.01
turnout,siding.n.01
turnout,outfit.n.02
turnout,output.n.05
turnout,turnout.n.02
turnover,upset.n.05
turquoise,greenish_blue.n.01
tutor,coach.n.02
tux,dinner_jacket.n.01
tuxedo,dinner_jacket.n.01
twain,couple.n.04
tweak,pluck.v.01
tweak,pinch.n.06
tweed,flannel.n.03
twelve,twelve.n.01
twice,doubly.r.01
twig,catch_on.v.01
twilight,twilight.n.01
twin,duplicate.s.02
twin,match.v.03
twin,twin.v.01
twinkle,flash.v.01
twinkle,sparkle.n.01
twist,flex.v.05
twist,wind.v.02
twist,construction.n.06
twist,bend.n.01
twist,eddy.n.02
twist,turn.n.04
twist,wrench.n.01
twist,braid.n.01
twist,device.n.03
twist,twist.v.10
twist,writhe.v.01
twist,wind.n.08
twist,spin.n.02
twist,twist.n.09
twist,twist.v.04
twister,tornado.n.01
twisting,distortion.n.05
twisting,tortuous.s.02
twisting,spin.n.02
twitch,jerk.v.02
twitch,pinch.v.01
twitch,flip.v.04
two,two.n.01
twofold,double.s.03
twofold,double.s.01
tycoon,baron.n.03
type,character.n.05
typeface,font.n.01
typo,misprint.n.01
typography,typography.n.02
tyranny,dictatorship.n.01
tyre,tire.n.01
ugly,despicable.s.01
ugly,atrocious.s.03
ultimately,ultimately.r.01
ultra,extremist.s.01
ultrasonic,supersonic.s.02
umpire,referee.v.01
umpire,arbiter.n.02
unable,ineffective.s.02
unacceptable,impossible.s.03
unaffected,unmoved.a.01
unanimous,solid.s.15
unanticipated,unanticipated.s.01
unauthorized,unauthorized.s.02
unbalanced,brainsick.s.01
unbearable,intolerable.a.01
unbeatable,invincible.s.01
unbelievable,improbable.s.02
unbelievable,incredible.a.01
unbelievably,incredibly.r.01
unbounded,boundless.s.01
uncanny,eldritch.s.01
uncertain,uncertain.a.01
uncertain,changeable.s.03
uncertainty,doubt.n.01
unclean,dirty.a.01
uncommon,rare.s.05
uncompromising,uncompromising.a.01
unconditional,categoric.s.02
unconventional,improper.s.02
uncover,uncover.v.02
uncover,uncover.v.01
uncovered,exposed.s.02
uncovering,discovery.n.01
uncovering,denudation.n.01
uncut,uncut.a.03
undecided,open.s.12
undefined,undefined.a.01
under,nether.s.03
underage,minor.a.05
undercover,clandestine.s.01
undergrad,undergraduate.n.01
undergraduate,undergraduate.n.01
underground,metro.n.01
underground,clandestine.s.01
underline,underscore.v.01
underline,underscore.n.01
underlying,fundamental.s.02
undermine,cave.v.01
undermine,sabotage.v.01
underpin,corroborate.v.03
underscore,underscore.v.01
underscore,underscore.n.01
underside,bottom.n.01
understand,understand.v.04
understand,understand.v.03
understand,understand.v.02
understandably,intelligibly.r.01
understanding,agreement.n.01
understanding,understanding.n.01
understanding,reason.n.03
understanding,sympathy.n.01
understood,silent.s.03
undertake,undertake.v.01
undertake,undertake.v.02
undertake,undertake.v.03
undertaking,undertaking.n.01
underwater,submerged.s.01
underwriter,insurance_company.n.01
undesirable,undesirable.a.01
undesirable,undesirable.s.02
undo,unwrap.v.01
undo,untie.v.02
undone,done_for.s.02
undoubtedly,undoubtedly.r.01
undress,strip.v.13
undress,undress.v.01
undue,excessive.s.01
undue,undue.s.03
uneasy,restless.a.03
uneasy,anxious.s.02
uneven,odd.a.01
unfinished,bare.s.07
unfit,bad.s.10
unfold,unfold.v.04
unfold,unfold.v.03
unfold,blossom.v.02
unfolding,unfolding.n.01
unforeseen,unanticipated.s.01
unfounded,baseless.s.01
unhappy,dysphoric.a.01
unholy,demonic.s.01
unholy,sinful.s.02
unidentified,nameless.s.01
unification,union.n.04
unification,union.n.11
unification,fusion.n.01
unified,coordinated.s.01
unified,incorporate.s.01
uniform,consistent.s.04
unify,unify.v.01
unify,mix.v.05
unify,unite.v.05
unimportant,insignificant.a.04
unintentional,unintentional.s.02
union,marriage.n.01
union,union.n.04
union,coupling.n.03
union,union.n.01
union,union.n.08
union,union.n.11
unique,alone.s.04
unique,singular.s.06
unite,unify.v.01
unite,unite.v.05
unite,connect.v.03
uniting,amalgamation.n.01
uniting,union.n.11
universal,cosmopolitan.s.03
universe,population.n.03
universe,universe.n.01
unknown,stranger.n.01
unknown,nameless.s.01
unknown,obscure.s.04
unknown,strange.s.02
unlawful,improper.s.02
unlawful,unlawful.s.04
unlawful,illegitimate.s.01
unleash,unleash.v.03
unlike,unlike.a.01
unlikely,improbable.a.01
unlikely,improbable.s.02
unlucky,doomed.s.03
unmarked,overlooked.s.01
unmarried,unmarried.a.01
unmatched,matchless.s.01
unmatched,odd.s.05
unmistakable,apparent.s.01
unnamed,nameless.s.01
unnatural,abnormal.a.01
unpaid,unpaid.s.02
unpaid,amateur.s.01
unparalleled,alone.s.04
unplanned,unintentional.s.02
unpredictable,irregular.s.02
unqualified,incompetent.a.01
unravel,run.v.41
unreal,artificial.a.01
unreasonable,excessive.s.01
unresolved,open.s.12
unresolved,unsolved.a.01
unrest,agitation.n.02
unrivaled,matchless.s.01
unsafe,insecure.a.02
unsafe,dangerous.a.01
unskilled,incompetent.s.04
unsolved,unsolved.a.01
unstable,precarious.s.01
unstructured,amorphous.s.02
unsuitable,undesirable.s.02
unsure,uncertain.a.01
unsure,diffident.a.02
untested,unseasoned.s.03
untimely,prematurely.r.02
untimely,ill-timed.s.01
untimely,premature.s.03
untouched,unmoved.a.01
untrue,false.s.10
unused,idle.s.03
unused,fresh.s.11
unveil,uncover.v.01
unveiling,introduction.n.01
unwanted,undesirable.a.01
unwarranted,undue.s.03
unwarranted,baseless.s.01
unworthy,despicable.s.01
unwrap,unwrap.v.01
unwrap,unwrap.v.02
unwritten,ad-lib.s.02
unwritten,oral.s.01
up,up.s.04
up,improving.s.01
up,up.r.01
upbeat,wellbeing.n.01
upbeat,cheerful.s.02
upbeat,upbeat.n.02
upbringing,breeding.n.03
upcoming,approaching.s.01
uphill,acclivitous.s.01
uphold,uphold.v.03
uphold,continue.v.03
upkeep,care.n.06
upland,highland.n.01
upper,amphetamine.n.01
uptake,consumption.n.01
upward,up.s.04
upward,up.r.01
upwards,up.r.01
urge,recommend.v.01
urge,urge.v.01
urge,urge.n.02
urge,cheer.v.05
urgency,importunity.n.01
urgent,pressing.s.01
urging,goad.n.02
urging,importunity.n.01
usable,available.s.03
usable,functional.s.04
usefulness,utility.n.02
usher,usher.v.01
usher,usher.n.03
using,exploitation.n.02
uterus,uterus.n.01
utility,utility.n.02
utility,utility.s.02
utilization,use.n.01
utilize,use.v.01
utmost,extreme.s.01
utmost,utmost.n.01
utter,utter.v.02
utter,arrant.s.01
utter,express.v.02
utter,talk.v.02
utter,dead.s.15
uttered,expressed.s.01
utterly,absolutely.r.01
v,five.s.01
vacancy,void.n.02
vacate,revoke.v.02
vacate,vacate.v.02
vacuum,void.n.02
vacuum,vacuum.v.01
vagabond,roll.v.12
vagabond,aimless.s.02
vague,undefined.a.01
vague,obscure.s.01
vague,dim.s.02
vain,conceited.s.01
vain,bootless.s.01
vale,valley.n.01
valet,valet.n.01
validating,collateral.s.02
validation,validation.n.01
valley,valley.n.01
valor,heroism.n.01
valuation,evaluation.n.02
value,respect.v.01
value,rate.v.03
value,measure.v.04
value,prize.v.01
valued,valued.s.02
vamp,vamp.v.04
vamp,coquette.n.01
van,avant-garde.n.01
vane,vane.n.04
vane,blade.n.08
vanguard,avant-garde.n.01
vanguard,vanguard.n.03
vanish,fly.v.08
vanish,vanish.v.05
vapors,blues.n.02
variability,variability.n.01
variable,varying.s.01
variance,discrepancy.n.01
variance,variability.n.01
variance,variation.n.02
variance,discrepancy.n.02
variance,division.n.05
variant,version.n.02
variant,form.n.09
variant,discrepancy.n.02
variation,variation.n.01
variation,version.n.02
variation,mutant.n.01
variation,variation.n.02
variety,assortment.n.01
variety,variety.n.06
variety,kind.n.01
various,assorted.s.02
varnish,varnish.v.01
vary,vary.v.04
vary,change.v.03
vary,deviate.v.02
varying,varying.s.01
vast,huge.s.01
vastly,vastly.r.01
vat,tub.n.02
vault,vault.n.04
vector,vector.n.03
vegetable,vegetable.n.01
vegetation,vegetation.n.01
veggie,vegetable.n.01
veil,obscure.v.05
velocity,speed.n.01
vending,vending.n.01
vendor,seller.n.01
veneer,facing.n.02
venerable,august.s.02
vengeance,vengeance.n.01
venom,malice.n.01
vent,vent.n.03
vent,release.n.09
vent,vent.v.02
venture,speculation.n.03
venture,guess.v.02
venture,venture.v.03
venue,venue.n.01
verge,brink.n.01
verge,scepter.n.02
verge,verge.n.02
verification,confirmation.n.01
verify,affirm.v.02
verify,control.v.05
verifying,collateral.s.02
vermilion,scarlet.n.01
vermilion,vermilion.s.01
vermillion,vermilion.s.01
vernacular,slang.n.02
vernacular,common.s.05
vernal,youthful.s.01
verse,poetry.n.01
verse,verse.n.02
versed,intimate.s.06
version,translation.n.01
version,interpretation.n.01
version,adaptation.n.01
version,version.n.02
vertex,vertex.n.02
vertical,vertical.a.01
vertical,erect.a.01
vertigo,dizziness.n.01
verve,vitality.n.01
very,very.r.01
vest,invest.v.04
vest,vest.v.05
vet,veterinarian.n.01
veterinary,veterinarian.n.01
viable,feasible.s.01
vibe,vibration.n.04
vibration,oscillation.n.02
vibration,shaking.n.02
vibration,vibration.n.04
vicious,poisonous.s.03
vicious,evil.s.02
vicious,condemnable.s.01
vicious,barbarous.s.01
victor,victor.n.01
victor,winner.n.01
victorian,priggish.s.01
victorious,victorious.s.01
victorious,triumphant.s.02
video,video.n.01
video,television.n.01
videotape,videotape.v.01
vie,compete.v.01
view,view.n.03
view,scene.n.08
view,see.v.05
view,position.n.03
view,watch.v.03
view,horizon.n.02
view,opinion.n.01
view,opinion.n.02
view,view.v.02
view,view.n.02
viewer,spectator.n.01
viewfinder,finder.n.03
viewing,screening.n.01
viewing,wake.n.04
viewpoint,point_of_view.n.01
vigor,energy.n.04
vigor,energy.n.02
vile,nauseating.s.01
vile,despicable.s.01
vim,energy.n.05
vim,energy.n.04
violate,rape.v.02
violate,violate.v.01
violate,rape.v.01
violate,transgress.v.01
violate,desecrate.v.01
violation,rape.n.03
violation,misdemeanor.n.01
violation,violation.n.02
violation,trespass.n.02
violence,violence.n.01
violence,ferocity.n.01
violin,violin.n.01
virgin,pure.s.07
virtue,virtue.n.03
virtue,merit.n.01
virtuoso,ace.n.03
virtuoso,consummate.s.01
virtuous,pure.s.07
visceral,intuitive.s.02
viscous,gluey.s.01
visibility,visibility.n.02
vision,imagination.n.01
vision,sight.n.03
visionary,airy.s.02
visionary,visionary.n.02
visor,bill.n.09
vista,view.n.02
visual,ocular.a.02
visualize,visualize.v.01
visualized,envisioned.s.01
vital,full_of_life.s.01
vital,critical.s.04
vitality,animation.n.02
vitality,energy.n.05
vitality,vitality.n.01
viva,oral.n.01
vocabulary,vocabulary.n.02
vocal,song.n.01
vocal,outspoken.s.01
vocalist,singer.n.01
vocation,career.n.01
vogue,vogue.n.01
voice,spokesperson.n.01
voice,voice.v.02
voice,voice.n.02
voice,part.n.11
voice,articulation.n.03
void,void.n.02
void,invalidate.v.04
void,invalidate.v.01
void,null.s.01
volatile,explosive.s.02
volcano,vent.n.03
volley,fusillade.n.01
volume,book.n.02
volume,bulk.n.02
voluntary,volunteer.n.01
volunteer,volunteer.n.01
volunteer,volunteer.v.02
volunteer,unpaid.s.02
vomit,vomit.n.03
vomit,vomit.n.01
vomit,vomit.v.01
vomiting,vomit.n.03
voodoo,juju.n.02
vortex,whirl.n.02
vote,vote.n.01
vote,right_to_vote.n.01
voting,vote.n.01
vox,voice.n.02
vulgar,common.s.06
vulgar,crude.s.02
vulgar,coarse.s.02
vulgar,common.s.05
vulnerability,vulnerability.n.01
vulture,marauder.n.01
wacky,balmy.s.01
wacky,cockamamie.s.01
wad,batch.n.02
wad,chew.n.01
wad,jam.v.06
wad,pack.v.03
waffle,hesitate.v.01
wag,wag.n.01
wag,wag.n.02
wage,engage.v.07
wage,wage.n.01
wager,bet.n.02
wager,bet.v.02
wager,stake.n.04
waist,shank.n.06
wait,wait.v.04
wait,wait.n.02
wait,delay.n.01
wait,expect.v.03
waiter,waiter.n.01
waiting,wait.n.02
waitress,wait.v.04
waive,forfeit.v.01
waiver,release.n.11
wake,wake.n.04
wake,inflame.v.04
wake,awaken.v.01
wake,wake_up.v.02
wake,aftermath.n.01
walker,pedestrian.n.01
walkway,walk.n.05
wall,wall.v.01
wallpaper,wallpaper.v.01
wan,pale.s.04
wan,pale.s.02
wand,scepter.n.02
wander,cheat_on.v.01
wander,roll.v.12
wander,digress.v.01
wander,weave.v.04
wanderer,spider.n.02
wanderer,wanderer.n.01
wandering,erratic.s.02
wandering,meandering.s.01
wandering,mobile.s.01
wandering,wandering.n.01
wank,masturbate.v.02
wannabe,aspirant.n.01
war,war.n.01
ward,guard.v.02
wardrobe,wardrobe.n.01
ware,consume.v.03
ware,merchandise.n.01
warfare,war.n.01
warm,affectionate.s.01
warm,quick.s.06
warm,warmly.r.02
warm,strong.s.09
warm,ardent.s.02
warmer,heater.n.01
warming,heating.n.01
warming,thaw.n.02
warmly,warmly.r.02
warmly,heartily.r.02
warmth,heat.n.04
warmth,heat.n.03
warn,warn.v.02
warning,admonitory.s.01
warp,warp.n.02
warp,falsify.v.01
warrant,guarantee.v.04
warrant,justify.v.01
warrant,guarantee.n.01
warrant,sanction.n.01
warranty,guarantee.n.01
wary,leery.s.01
washing,laundry.n.01
waste,barren.n.01
waste,godforsaken.s.01
waste,waste.n.02
waste,waste.v.10
waste,lay_waste_to.v.01
waste,neutralize.v.04
waste,consume.v.03
waste,waste.v.01
wasteland,barren.n.01
wastewater,effluent.n.01
wasting,atrophy.n.01
watcher,spectator.n.01
watchful,insomniac.s.01
watchful,alert.a.01
watching,observation.n.02
water,urine.n.01
waterfall,waterfall.n.01
waterproofing,waterproofing.n.01
watery,watery.s.04
wave,wave.n.05
wave,brandish.v.01
wave,roll.v.11
wave,curl.v.04
waving,wave.n.05
wax,wax.v.03
wax,wax.v.02
way,way.n.05
way,manner.n.01
way,means.n.01
way,room.n.02
wayside,wayside.n.01
wayward,contrary.s.03
weak,watery.s.04
weak,decrepit.s.02
weak,unaccented.s.02
weak,fallible.s.02
weak,faint.s.01
weaken,sabotage.v.01
weaken,dampen.v.07
weakened,attenuate.s.01
weakened,hurt.s.02
weakened,diminished.s.01
weakened,cut.s.09
weakly,decrepit.s.02
weakness,failing.n.01
wealthy,affluent.s.01
weapon,weapon.n.01
weapon,weapon.n.02
weaponry,weaponry.n.01
wear,clothing.n.01
wear,wear.n.03
wear,wear.v.02
wear,tire.v.02
wear,break.v.42
wear,wear.v.09
wearable,clothing.n.01
wearing,erosion.n.01
wearing,wear.n.03
wearing,exhausting.s.02
weary,tire.v.01
weary,tire.v.02
weather,weather.v.01
weather,weather.n.01
weave,weave.v.04
web,vane.n.04
web,web.v.01
web,network.n.01
website,web_site.n.01
wed,marry.v.02
wed,marry.v.01
wedding,marriage.n.03
wedge,lodge.v.02
wedge,chock.n.01
wedge,bomber.n.03
wedge,wedge.v.02
wee,make.v.49
wee,bitty.s.01
weed,pot.n.09
weep,cry.v.02
weeping,cernuous.s.01
weeping,crying.n.01
weigh,weigh.v.05
weigh,count.v.02
weigh,consider.v.04
weighing,deliberation.n.02
weight,burden.v.01
weight,slant.v.02
weight,weight.n.08
weighting,weight.n.08
weird,eldritch.s.01
welfare,wellbeing.n.01
welfare,benefit.n.02
well,well.r.08
well,well.r.07
well,well.r.03
well,well.r.12
well,well.v.01
wellbeing,wellbeing.n.01
wellness,health.n.01
welt,flog.v.01
west,west.n.02
westbound,westbound.s.01
westerly,westbound.s.01
westward,west.n.02
westward,westbound.s.01
wet,moisture.n.01
wet,wet.a.04
wet,besotted.s.01
whole,hale.s.01
whole,wholly.r.01
whole,solid.s.15
wholesale,sweeping.s.02
wholly,wholly.r.01
whore,prostitute.n.01
wick,wick.n.02
wicked,sinful.s.02
wicked,severe.s.01
wicked,disgusting.s.01
wicked,arch.s.03
wickedness,iniquity.n.01
wickedness,evil.n.01
wickedness,sin.n.01
wide,wide.r.03
wide,wide.s.06
wide,wide.r.04
wide,broad.s.06
wide,across-the-board.s.01
wide,wide.a.01
widely,wide.r.04
widen,widen.v.04
widening,turnout.n.02
widget,doodad.n.01
widget,appliance.n.01
width,width.n.01
wight,creature.n.02
wild,wilderness.n.03
wild,hazardous.s.01
wild,godforsaken.s.01
wild,angry.s.02
wild,barbarian.s.01
wild,crazy.s.05
wild,fantastic.s.03
wild,baseless.s.01
wildcat,unauthorized.s.02
wildcat,beast.n.02
wilderness,wilderness.n.03
win,succeed.v.01
win,acquire.v.05
win,winnings.n.01
win,gain.v.05
wince,flinch.v.01
windfall,boom.n.03
winding,meandering.s.01
winding,tortuous.s.02
winding,wind.n.08
wing,fender.n.01
wing,wing.n.03
wing,annex.n.01
wing,flank.n.01
wing,fly.v.01
wink,blink.v.01
wink,flash.v.01
wink,blink_of_an_eye.n.01
wink,blink.n.01
winner,winner.n.01
winner,achiever.n.01
winning,fetching.s.01
winning,victorious.s.01
winnings,winnings.n.01
wipe,rub.n.02
wireless,radio_receiver.n.01
wireless,radio.n.01
wisdom,wisdom.n.04
wise,knowing.s.01
wise,fresh.s.12
wish,wish.n.01
wish,wish.v.02
wish,wish.v.06
wish,regard.n.03
wishful,aspirant.s.01
wishing,wish.n.01
wit,wit.n.01
wit,wag.n.01
wit,brain.n.02
witch,hex.v.01
withhold,withhold.v.02
withstand,defy.v.01
witness,witness.n.01
witness,spectator.n.01
witness,witness.v.02
